"group_date_id","Event_date","Event_group","involvement","IsProtest","preannounced","public_invitation","disruption","violence","symbolic","arrests","location_target","Event_name","headcount","action_freetext","location_freetext","date_preannounced","n_tweets_about_event_day","n_tweets_about_event_day_weighted","n_articles","n_articles_bm","n_articles_after","n_articles_bm_after","source_ind","source_express","source_guardian","source_dstar","source_mirror","source_sun","source_dm","source_metro","source_telegraph","source_times","source_ft","source_itv","source_four","source_bbc","bm_source_ind","bm_source_express","bm_source_guardian","bm_source_dstar","bm_source_mirror","bm_source_sun","bm_source_dm","bm_source_metro","bm_source_telegraph","bm_source_times","bm_source_ft","bm_source_itv","bm_source_four","bm_source_bbc","issue"
"fbunational/2015-06-24","2015-06-24","fbunational","Organised","Protest","Before event day","Yes","No","No","No","No","Company site","oppose cuts to fire and rescue service","","demonstration","Training centre","2015-06-14",5,2.27183750273442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"Dis_PPL_Protest/2015-06-24","2015-06-24","Dis_PPL_Protest","Organised","Protest","Before event day","No","Yes","No","No","No","Political site","Save independent living fund","","occupation","Parliament","2015-06-05",13,3.00472092647925,5,5,5,5,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,"pov"
"EquityUK, theRCN/2015-06-27","2015-06-27","EquityUK, theRCN","Participated, Participated","Protest","Before event day","Yes","No","No","No","No","Public space","Pride","","march","London","2015-06-12",6,3.02689786972647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"GreenpeaceUK/2015-06-29","2015-06-29","GreenpeaceUK","Participated","Protest","Before event day","Yes","No","No","No","No","Public space","Oppose fracking","","rally","Preston","2015-06-26",13,1.48944242294104,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"UVWunion/2015-07-01","2015-07-01","UVWunion","Organised","Protest","Before event day","Yes","No","No","No","No","Company site","demand sick pay","","protest","Sotheby's auction","2015-06-15",47,32.6531182302236,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"NASUWT/2015-07-02","2015-07-02","NASUWT","Organised","Strike","Before event day","No","No","No","No","No","Other","Small Heath School Bham strike, oppose academies","","strike","Small Heath School Bham","2015-07-01",2,1.6528345347778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"keepnhspublic/2015-07-07","2015-07-07","keepnhspublic","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","oppose NHS procurement","","demonstration","Birmingham","2015-06-30",1,0.911319553852081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"UVWunion/2015-07-08","2015-07-08","UVWunion","Organised","Protest","Before event day","Yes","No","No","No","No","Company site","Reinstate workers that participated in protest","100","protest","Sotheby's","2015-07-06",13,8.63580834848469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"pplsassembly/2015-07-08","2015-07-08","pplsassembly","Organised","Protest","Before event day","Yes","No","No","Yes","No","Public space","Oppose emergency budget, end austerity","","die in, protest","outside Parliament","2015-05-16",14,9.0375550169375,3,3,2,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,"pov"
"Dis_PPL_Protest, TheStudentAssem, unitetheunion/2015-07-08","2015-07-08","Dis_PPL_Protest, TheStudentAssem, unitetheunion","Organised, Participated, Organised","Protest","Before event day","Yes","No","No","No","Yes","Public space","Balls to the budget, keep the grants, oppose cuts, oppose privatisation","","","Parliament square","2015-06-30",22,10.2684000368305,6,4,5,4,1,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,"pov"
"keepnhspublic/2015-07-09","2015-07-09","keepnhspublic","Participated","Protest","Before event day","Yes","No","No","No","No","Public space","oppose 'procurement for health'","","demonstration","Birmingham","2015-06-22",5,3.25584188829794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"CNDuk/2015-07-10","2015-07-10","CNDuk","Organised","Protest","Before event day","Yes","No","No","Yes","No","Unknown","remember the Palestinians killed by Israel's assault ","","vigil","","2015-07-07",1,0.748670041561127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"ukstreetangels/2015-07-11","2015-07-11","ukstreetangels","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","March for the homeless","","direct action, march","Piccadilly Gardens","2015-07-07",8,3.48330259243645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"planestupid/2015-07-13","2015-07-13","planestupid","Organised","Protest","After event","No","Yes","No","No","Yes","Company site","No new runways","13","invade runway","Heathrow","2015-07-13",3,1.95819485187531,23,23,23,23,2,1,1,1,0,2,2,0,0,1,0,8,0,5,2,1,1,1,0,2,2,0,0,1,0,8,0,5,"env"
"unisontheunion/2015-07-14","2015-07-14","unisontheunion","Organised","Strike","Before event day","No","No","No","No","No","Other","probation staff strike","","strike","Leeds","2015-07-13",3,1.72747021869266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"CitizensUK/2015-07-14","2015-07-14","CitizensUK","Organised","Protest","After event","No","No","No","No","No","Public space","oppose Newham ground development with no social housing","","children march","West Ham football ground","2015-07-14",1,0.886273682117462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"UVWunion/2015-07-16","2015-07-16","UVWunion","Organised","Protest","Before event day","Yes","No","No","No","No","Company site","reinstate workers sacked for protesting","","protest, loudspeakers","Sotheby's","2015-07-11",30,11.8301486742961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"EquityUK/2015-07-18","2015-07-18","EquityUK","Participated","Protest","Before event day","Yes","No","No","No","No","Public space","union rights","","march","Tolpuddle","2015-07-10",3,1.17776507884264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"pcs_union/2015-07-20","2015-07-20","pcs_union","Organised","Strike","After event","No","No","No","No","No","Other","Universal credit strike","","strike, picket","Glasgow, Bolton","2015-07-20",4,1.8419900628391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"CitizensUK/2015-07-21","2015-07-21","CitizensUK","Organised","Protest","After event","No","No","No","No","No","Public space","Whitehall cleaners demand living wage","","action","Parliament square","2015-07-21",7,3.45928728596626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"UVWunion/2015-07-31","2015-07-31","UVWunion","Organised","Protest","Before event day","Yes","No","No","No","No","Company site","Reinstate workers sacked for protesting","","protest","Sotheby's","2015-07-29",10,6.0794486176695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"FrackFreeScarb/2015-08-01","2015-08-01","FrackFreeScarb","Organised","Protest","Before event day","Yes","No","No","No","No","Company site","anti-fracking, oppose Barclays fracking investment","","protest","Barclays Scarborough","2015-07-20",5,3.22281331229306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"SistersUncut/2015-08-01","2015-08-01","SistersUncut","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Shut down Yarl's Wood (detention centre)","","direct action, make noise","outside Kensington Central Library","2015-07-22",37,30.1025776115333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"friends_earth/2015-08-05","2015-08-05","friends_earth","Organised","Protest","Before event day","Yes","No","No","No","No","Political site","against new opencast coal in S Wales","","rally","outside Caerphilly Council offices, Ystrad Mynach","2015-07-22",6,1.38314138007272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"GreenpeaceUK/2015-08-07","2015-08-07","GreenpeaceUK","Organised","Protest","After event","No","No","No","Yes","No","Company site","Requiem for the Arctic Ice","4","performance","outside Shell","2015-08-07",1,0.902480363845825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"SistersUncut/2015-08-08","2015-08-08","SistersUncut","Participated","Protest","Before event day","Yes","No","No","No","No","Other","Shut down Yarl's Wood (detention centre)","","demonstration, surround building","Yarl's Wood detention centre","2015-08-07",3,1.37023144215345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"GreenpeaceUK/2015-08-10","2015-08-10","GreenpeaceUK","Organised","Protest","After event","No","No","No","Yes","No","Company site","Requiem for the Arctic Ice","","performance","outside Shell","2015-08-10",3,0.356995024467987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"unitetheunion/2015-08-10","2015-08-10","unitetheunion","Organised","Protest","On day, before event","No","No","No","No","No","Company site","Stop pinching staff tips","","protest","Pizza Express","2015-08-10",4,3.02245163917542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"moveyourmoneyuk/2015-08-12","2015-08-12","moveyourmoneyuk","Organised","Protest","Before event day","Yes","No","No","No","No","Political site","Oppose sale of RBS","","hand in petition","outside Treasury","2015-08-11",5,2.80670315027237,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"GreenpeaceUK/2015-08-14","2015-08-14","GreenpeaceUK","Organised","Protest","After event","No","No","No","Yes","No","Company site","Requiem for the Arctic Ice, Save the Arctic","4","performance","outside Shell","2015-08-14",2,0.477132305502892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"UVWunion/2015-08-15","2015-08-15","UVWunion","Organised","Protest","Before event day","No","Yes","No","No","No","Company site","Reinstate workers sacked for protesting","","protest, sit in street","Sotheby's","2015-08-09",20,16.0437167808875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"reclaimthepower/2015-08-19","2015-08-19","reclaimthepower","Participated","Protest","Before event day","Yes","No","No","No","No","Court","Solidarity with plane stupid activists","","demonstration","Uxbridge Magistrates court","2015-08-06",18,1.86390395707843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"FrackFreeScarb/2015-08-20","2015-08-20","FrackFreeScarb","Organised","Protest","After event","No","No","No","No","No","Public space","Oppose council vote to pass re-injection well","","demonstration","","2015-08-20",1,0.936306834220886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"GreenpeaceUK/2015-08-21","2015-08-21","GreenpeaceUK","Organised","Protest","After event","No","No","No","Yes","No","Company site","Requiem for the Arctic Ice","4","performance","Shell HQ","2015-08-21",6,1.01663821289902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"GreenpeaceUK/2015-08-24","2015-08-24","GreenpeaceUK","Organised","Protest","After event","No","No","No","Yes","No","Company site","Requiem for the Arctic Ice","1","performance","Shell","2015-08-24",4,0.560008808726301,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"env"
"GreenpeaceUK/2015-08-26","2015-08-26","GreenpeaceUK","Organised","Protest","After event","No","No","No","Yes","No","Entertainment/cultural","Charlotte Church performance","<10","performance","Shell HQ","2015-08-26",10,3.74290591534586,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"env"
"HousingActionSL/2015-08-27","2015-08-27","HousingActionSL","Organised","Protest","Before event day","Yes","Yes","No","No","No","Public space","Homes for all","","occupation","town hall","2015-08-26",5,1.43666505026436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"GreenpeaceUK/2015-09-02","2015-09-02","GreenpeaceUK","Organised","Protest","After event","No","Yes","No","Yes","No","Company site","Arctic Roar","64","lock on, camp out, protest, giant polar bear prop","outside Shell HQ","2015-09-02",27,7.171966419863,4,4,4,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,"env"
"GreenpeaceUK/2015-09-03","2015-09-03","GreenpeaceUK","Organised","Protest","After event","No","Yes","No","Yes","No","Company site","Arctic Roar, Requiem for the Arctic ice","","lock on, giant polar bear prop","outside Shell","2015-09-03",4,1.66938486704774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"UVWunion/2015-09-07","2015-09-07","UVWunion","Organised","Protest","Before event day","No","No","No","No","No","Company site","Reinstate workers sacked for protesting","","protest","Sotheby's car auction in Battersea Park","2015-08-27",23,7.36649173359055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"CNDuk/2015-09-09","2015-09-09","CNDuk","Organised","Protest","On day, before event","No","No","No","No","No","Political site","Protest Israel refusal to sign non-proliferation treaty","","protest","Downing Street","2015-09-09",2,0.901123482538666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"unitetheunion/2015-09-09","2015-09-09","unitetheunion","Organised","Protest","Before event day","Yes","No","No","No","No","Company site","Sports Direct Shame","","protest","Sports Direct stores","2015-09-08",9,5.79149670153856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"UVWunion/2015-09-11","2015-09-11","UVWunion","Organised","Protest","On day, before event","Yes","No","No","No","No","Unknown","protest against state agent","","protest","","2015-09-11",2,1.69492894411087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"CNDuk, reclaimthepower/2015-09-12","2015-09-12","CNDuk, reclaimthepower","Participated, Participated","Protest","Before event day","No","Yes","No","No","No","Company site","Refugees welcome not arms dealers, stop DSEI, solidarity with refugees","","march, blockade","outside the ExCel centre","2015-09-11",5,4.65099066495895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"ActionAidUK, pcs_union, pplsassembly, SistersUncut/2015-09-12","2015-09-12","ActionAidUK, pcs_union, pplsassembly, SistersUncut","Organised, Participated, Organised, Participated","Protest","Before event day","Yes","No","No","No","No","Public space","Refugees Welcome","100000","march, demonstration","George Square, London","2015-09-10",40,32.0194061336276,6,8,2,2,2,0,3,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,2,0,1,0,0,0,0,0,0,0,"pov"
"ArtNotOil, liberatetate/2015-09-13","2015-09-13","ArtNotOil, liberatetate","Organised, Participated","Protest","Before event day","Yes","No","No","Yes","No","Entertainment/cultural","Drop BP","100s","protest, performance, flashmob","British Museum","2015-08-16",23,2.02071154766368,3,3,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,"env"
"resistunite/2015-09-14","2015-09-14","resistunite","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Oppose TU bill","","demonstration","outside Parliament","2015-09-08",38,24.3185889408039,3,1,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"pov"
"transheathrow/2015-09-17","2015-09-17","transheathrow","Organised","Protest","Before event day","No","No","No","No","No","Court","Solidarity with Grow Heathrow","","demonstration","Uxbridge County Court","2015-09-14",1,0.89877313375473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"SistersUncut/2015-09-19","2015-09-19","SistersUncut","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Survivors need safe homes, oppose evictions","","march","Stratford park","2015-09-14",4,2.98269930481911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"FocusE15, HousingActionSL/2015-09-19","2015-09-19","FocusE15, HousingActionSL","Organised, Participated","Protest","Before event day","Yes","No","No","No","No","Public space","March Against Evictions","","march","Stratford Park","2015-07-11",5,2.23111663401475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"GreenpeaceUK/2015-09-20","2015-09-20","GreenpeaceUK","Organised","Protest","After event","No","No","No","Yes","No","Company site","Arctic Roar","","vigil","Shell HQ","2015-09-20",1,0.796545267105103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"betterthanzero/2015-09-20","2015-09-20","betterthanzero","Organised","Protest","After event","No","No","No","No","No","Company site","oppose confiscation of staff tips","","protest","Las Iguanas","2015-09-20",12,9.65852618207309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"pcs_union/2015-09-24","2015-09-24","pcs_union","Organised","Protest","Before event day","Yes","No","No","No","No","Entertainment/cultural","Oppose national gallery privatisation","","rally","National Gallery","2015-09-18",4,2.76787231890253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"unitetheunion/2015-09-24","2015-09-24","unitetheunion","Organised","Protest","On day, before event","Yes","No","No","No","No","Company site","Save our steel","","rally","Majuba road car park, Redcar","2015-09-24",15,2.91362798916305,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"pov"
"EquityUK/2015-09-26","2015-09-26","EquityUK","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","oppose changes to Access to Work","","march","Westminster","2015-09-21",3,2.68988621234894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"pplsassembly/2015-10-03","2015-10-03","pplsassembly","Organised","Protest","Before event day","Yes","No","No","No","No","Political site","End austerity now","","protest","Tory party conference","2015-08-25",6,2.87297160918845,6,2,3,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"pov"
"CNDuk/2015-10-04","2015-10-04","CNDuk","Participated","Protest","Before event day","Yes","No","No","No","No","Political site","anti-austerity march, TUC demo","","march","Conservative Party Conference, Manchester","2015-08-26",8,4.74840618518632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"bectu, EquityUK, NASUWT, pcs_union, pplsassembly, resistunite, the_TUC, TheStudentAssem, unisontheunion, unitetheunion/2015-10-04","2015-10-04","bectu, EquityUK, NASUWT, pcs_union, pplsassembly, resistunite, the_TUC, TheStudentAssem, unisontheunion, unitetheunion","Participated, Organised, Participated, Participated, Organised, Participated, Organised, Organised, Organised, Participated","Protest","Before event day","Yes","No","No","No","No","Public space","oppose the tories","","march","Manchester, Oxford road","2015-08-10",85,57.708586007453,41,40,28,26,11,2,14,0,6,0,1,0,4,1,0,0,0,2,11,2,14,0,6,0,1,0,3,1,0,0,0,2,"pov"
"planestupid/2015-10-05","2015-10-05","planestupid","Participated","Protest","After event","No","No","No","Yes","No","Political site","Oppose third runway","","aeroplane prop, protest","Conservative Party Conference","2015-10-05",2,1.51287204027176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"SistersUncut/2015-10-07","2015-10-07","SistersUncut","Organised","Protest","Before event day","Yes","Yes","No","No","No","Entertainment/cultural","Dead women can't vote","","lie on red carpet","premiere of Suffragette film","2015-10-06",5,1.52352418005466,14,14,14,14,5,0,3,0,1,0,2,0,0,1,0,2,0,0,5,0,3,0,1,0,2,0,0,1,0,2,0,0,"pov"
"Dis_PPL_Protest/2015-10-07","2015-10-07","Dis_PPL_Protest","Organised","Protest","Before event day","No","No","No","No","No","Political site","Balls to Tory conference","","protest","Tory party conference","2015-09-15",7,1.71173149347305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"GreenpeaceUK, reclaimthepower, transheathrow/2015-10-10","2015-10-10","GreenpeaceUK, reclaimthepower, transheathrow","Participated, Participated, Participated","Protest","Before event day","Yes","No","No","No","No","Public space","No third runway","1000s","rally","Parliament Square","2015-10-01",16,9.22459197502841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"friends_earth/2015-10-10","2015-10-10","friends_earth","Organised","Protest","Before event day","Yes","No","No","No","No","Unknown","Stop Barclays fracking","","action","","2015-08-31",10,4.02727351859764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"CitizensUK/2015-10-13","2015-10-13","CitizensUK","Organised","Protest","Before event day","Yes","No","No","Yes","No","Public space","call for gov to resettle refugees","","vigil","outside Parliament","2015-09-30",90,36.8210568176671,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"pcs_union/2015-10-13","2015-10-13","pcs_union","Participated","Protest","Before event day","Yes","No","No","No","No","Public space","TU bill rally","","rally","London","2015-09-28",4,2.83946979045868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"unitetheunion/2015-10-14","2015-10-14","unitetheunion","Organised","Protest","Before event day","Yes","No","No","No","No","Court","Sports Direct Shame","","demonstration","Chesterfield Magistrate’s Court","2015-10-13",1,0.896511614322662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"radicalhousing/2015-10-14","2015-10-14","radicalhousing","Organised","Protest","Before event day","Yes","No","No","No","No","Company site","Stop Blackstone buying our cities","","action","Berkeley Sq, Mayfair","2015-10-13",2,1.06617000699043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"SistersUncut/2015-10-16","2015-10-16","SistersUncut","Participated","Protest","Before event day","No","Yes","No","No","No","Public space","Solidarity with migrants","","civil disobedience","Brill Place, Kings Cross, London","2015-10-14",3,2.558518409729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"UVWunion/2015-10-17","2015-10-17","UVWunion","Organised","Protest","Before event day","Yes","No","No","No","No","Other","Living wage and sick pay","","protest","Barbican","2015-10-08",17,13.120382100549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"keepnhspublic, TheBMA/2015-10-17","2015-10-17","keepnhspublic, TheBMA","Participated, Organised","Protest","Before event day","Yes","No","No","No","No","Public space","protect the NHS, junior doctor contracts","","march, protest, rally","","2015-10-16",12,6.95264677714366,39,39,33,33,6,0,8,0,0,0,1,0,1,0,0,1,0,22,6,0,8,0,0,0,1,0,1,0,0,1,0,22,"pov"
"OccupyLondon/2015-10-17","2015-10-17","OccupyLondon","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Refugees welcome, open the border","","demonstration","Dover","2015-09-22",9,4.05028505581678,6,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"radicalhousing/2015-10-21","2015-10-21","radicalhousing","Organised","Protest","Before event day","Yes","No","No","No","No","Company site","Stop MIPIM","","demonstration","Property fair","2015-10-16",9,4.25024324655533,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"pov"
"OccupyLondon/2015-10-23","2015-10-23","OccupyLondon","Organised","Protest","After event","No","No","No","Yes","No","Unknown","Occupy the Mail, oppose climate denial","","candlelit vigil","","2015-10-23",10,2.73451141191835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"TheBMA/2015-10-24","2015-10-24","TheBMA","Organised","Protest","After event","No","No","No","No","No","Public space","Junior doctor protest","","protest","Newcastle","2015-10-24",2,1.61594605445862,8,0,2,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"bectu/2015-10-26","2015-10-26","bectu","Organised","Protest","Before event day","No","No","No","No","No","Entertainment/cultural","demand union recognition","","protest","Royal Albert Hall, Spectre premiere","2015-10-26",2,1.46506714820862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"GreenpeaceUK/2015-10-28","2015-10-28","GreenpeaceUK","Organised","Protest","After event","No","No","No","Yes","No","Company site","Oppose unsustainable tuna","","giant can of tuna prop","John West HQ","2015-10-28",3,0.852496172732574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"FocusE15/2015-10-28","2015-10-28","FocusE15","Organised","Protest","Before event day","Yes","No","No","Yes","No","Public space","No more homelessness","","protest, march, mass sleep out","East London","2015-10-01",17,10.0746824145317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"TheBMA/2015-10-28","2015-10-28","TheBMA","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","junior doctors' protest","","protest","Leeds","2015-10-22",3,1.66154712798096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
